# Forces        
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          forces(pressure viscous porous)	moments(pressure viscous porous)
294.7           	((1.21292496e+00 -1.17903489e-08 3.88260637e-21) (7.61961661e-01 -5.11163823e-10 -3.23922682e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778751e-20 -6.33594213e-21 -4.78458419e-16) (-5.34479069e-20 5.76358008e-23 -8.67995606e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
294.75          	((1.21292497e+00 1.86015302e-08 3.88260472e-21) (7.61961661e-01 1.90264901e-10 -3.23923091e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778738e-20 -6.33594040e-21 9.59844183e-16) (-5.34479070e-20 5.76355180e-23 -3.91379984e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
294.8           	((1.21292498e+00 -7.56813400e-09 3.88260642e-21) (7.61961661e-01 -5.57291539e-11 -3.23921354e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778747e-20 -6.33594232e-21 -5.24645431e-16) (-5.34479069e-20 5.76357422e-23 -3.64016803e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
294.85          	((1.21292497e+00 8.38714799e-09 3.88260550e-21) (7.61961661e-01 1.17204746e-10 -3.23922795e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778744e-20 -6.33594114e-21 3.12033385e-16) (-5.34479070e-20 5.76356244e-23 -1.76927917e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
294.9           	((1.21292497e+00 8.38714799e-09 3.88260550e-21) (7.61961661e-01 3.51877739e-10 -3.23922441e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778744e-20 -6.33594114e-21 3.12033385e-16) (-5.34479069e-20 5.76355908e-23 1.17072671e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
294.95          	((1.21292498e+00 -6.46261901e-09 3.88260642e-21) (7.61961661e-01 4.27358600e-11 -3.23921611e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778747e-20 -6.33594230e-21 -4.97106696e-16) (-5.34479069e-20 5.76357267e-23 -8.09768919e-15) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
295             	((1.21292495e+00 -5.33467565e-09 3.88260605e-21) (7.61961661e-01 -1.38871484e-10 -3.23923378e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778753e-20 -6.33594154e-21 -1.28369537e-16) (-5.34479069e-20 5.76357252e-23 -3.08744696e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
295.05          	((1.21292499e+00 1.23015722e-08 3.88260497e-21) (7.61961661e-01 2.54693707e-10 -3.23921323e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778734e-20 -6.33594105e-21 6.93455710e-16) (-5.34479070e-20 5.76354880e-23 -6.48873316e-13) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
295.1           	((1.21292496e+00 -4.56956822e-09 3.88260589e-21) (7.61961661e-01 -1.05276569e-10 -3.23922785e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778748e-20 -6.33594154e-21 -5.34511671e-17) (-5.34479069e-20 5.76356803e-23 -2.89776883e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
295.15          	((1.21292497e+00 4.38954761e-09 3.88260559e-21) (7.61961661e-01 -5.97426414e-11 -3.23922103e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778742e-20 -6.33594144e-21 1.82904906e-16) (-5.34479069e-20 5.76356423e-23 -2.31859670e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
295.2           	((1.21292497e+00 4.38954761e-09 3.88260559e-21) (7.61961661e-01 8.04880398e-11 -3.23922391e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778742e-20 -6.33594144e-21 1.82904906e-16) (-5.34479069e-20 5.76356196e-23 9.72555370e-14) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
295.25          	((1.21292495e+00 -9.66211797e-09 3.88260654e-21) (7.61961661e-01 -2.20469202e-10 -3.23923022e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778754e-20 -6.33594201e-21 -5.43402129e-16) (-5.34479069e-20 5.76358046e-23 -1.77806381e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
295.3           	((1.21292498e+00 1.96016976e-08 3.88260500e-21) (7.61961661e-01 3.91993528e-10 -3.23922419e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778737e-20 -6.33594082e-21 7.31836466e-16) (-5.34479070e-20 5.76355120e-23 3.53340968e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
295.35          	((1.21292496e+00 -2.05411781e-08 3.88260710e-21) (7.61961661e-01 -2.91946838e-10 -3.23921899e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778759e-20 -6.33594270e-21 -1.02489631e-15) (-5.34479068e-20 5.76358644e-23 -1.53634744e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
295.4           	((1.21292497e+00 2.09329992e-08 3.88260464e-21) (7.61961661e-01 3.67932421e-10 -3.23922841e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778736e-20 -6.33594036e-21 1.07639592e-15) (-5.34479071e-20 5.76354674e-23 2.17952045e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
295.45          	((1.21292496e+00 -1.22035294e-08 3.88260638e-21) (7.61961661e-01 -9.95425964e-11 -3.23922165e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778751e-20 -6.33594212e-21 -4.52329146e-16) (-5.34479069e-20 5.76357345e-23 -6.16652562e-13) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
295.5           	((1.21292496e+00 -1.22035294e-08 3.88260638e-21) (7.61961661e-01 -4.90524014e-10 -3.23922462e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778751e-20 -6.33594212e-21 -4.52329146e-16) (-5.34479069e-20 5.76357953e-23 -5.14016954e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
295.55          	((1.21292497e+00 1.86836933e-08 3.88260469e-21) (7.61961661e-01 2.07746632e-10 -3.23922972e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778737e-20 -6.33594044e-21 9.95839695e-16) (-5.34479070e-20 5.76355209e-23 -7.58917235e-13) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
295.6           	((1.21292498e+00 -1.04398893e-08 3.88260649e-21) (7.61961661e-01 -1.22201478e-10 -3.23921410e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778748e-20 -6.33594238e-21 -6.14959472e-16) (-5.34479068e-20 5.76357645e-23 -1.32152969e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
295.65          	((1.21292495e+00 3.46272449e-09 3.88260580e-21) (7.61961661e-01 -8.98157590e-12 -3.23923779e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778750e-20 -6.33594121e-21 1.19153819e-16) (-5.34479070e-20 5.76356949e-23 -1.60482738e-13) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
295.7           	((1.21292497e+00 -2.43402676e-09 3.88260617e-21) (7.61961661e-01 4.50828715e-11 -3.23922088e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778748e-20 -6.33594193e-21 -2.73977889e-16) (-5.34479069e-20 5.76357103e-23 1.12342774e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
295.75          	((1.21292497e+00 -2.43402676e-09 3.88260617e-21) (7.61961661e-01 -5.46316083e-11 -3.23922429e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778748e-20 -6.33594193e-21 -2.73977889e-16) (-5.34479069e-20 5.76357333e-23 2.57786847e-13) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
295.8           	((1.21292495e+00 -5.92736180e-10 3.88260564e-21) (7.61961661e-01 -4.06563186e-11 -3.23922970e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778749e-20 -6.33594119e-21 2.06432094e-16) (-5.34479069e-20 5.76356543e-23 -1.36512329e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
295.85          	((1.21292499e+00 1.00770694e-08 3.88260512e-21) (7.61961661e-01 2.64033736e-10 -3.23921177e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778734e-20 -6.33594122e-21 5.50774704e-16) (-5.34479069e-20 5.76355144e-23 1.00314201e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
295.9           	((1.21292496e+00 -2.36820815e-09 3.88260593e-21) (7.61961661e-01 -2.97626264e-11 -3.23922982e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778748e-20 -6.33594154e-21 -5.71374545e-17) (-5.34479069e-20 5.76356888e-23 -5.98882055e-13) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
295.95          	((1.21292496e+00 -2.36820815e-09 3.88260593e-21) (7.61961661e-01 -1.21882639e-10 -3.23922761e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778748e-20 -6.33594154e-21 -5.71374545e-17) (-5.34479069e-20 5.76356922e-23 -1.41370596e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
296             	((1.21292499e+00 1.22479674e-08 3.88260534e-21) (7.61961661e-01 2.53107823e-10 -3.23921851e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778738e-20 -6.33594125e-21 4.01046384e-16) (-5.34479070e-20 5.76355610e-23 2.56142677e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
296.05          	((1.21292495e+00 -2.03125457e-08 3.88260702e-21) (7.61961661e-01 -3.93769656e-10 -3.23922742e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778761e-20 -6.33594250e-21 -9.68409380e-16) (-5.34479068e-20 5.76358778e-23 -2.47249096e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
296.1           	((1.21292498e+00 6.42473221e-09 3.88260549e-21) (7.61961661e-01 2.84682659e-11 -3.23921982e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778741e-20 -6.33594137e-21 2.87638836e-16) (-5.34479069e-20 5.76356205e-23 -1.03817996e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
296.15          	((1.21292498e+00 6.42473221e-09 3.88260549e-21) (7.61961661e-01 2.65353493e-10 -3.23921970e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778741e-20 -6.33594137e-21 2.87638836e-16) (-5.34479069e-20 5.76355882e-23 1.02277214e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
296.2           	((1.21292495e+00 -2.01600463e-08 3.88260686e-21) (7.61961661e-01 -3.89893534e-10 -3.23922536e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778758e-20 -6.33594243e-21 -8.48605040e-16) (-5.34479068e-20 5.76358483e-23 -4.43690570e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
296.25          	((1.21292498e+00 2.29211720e-08 3.88260458e-21) (7.61961661e-01 3.60170466e-10 -3.23922711e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778733e-20 -6.33594036e-21 1.09504419e-15) (-5.34479071e-20 5.76354605e-23 9.59864133e-13) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
296.3           	((1.21292496e+00 -8.39931624e-09 3.88260635e-21) (7.61961661e-01 -5.16813745e-11 -3.23922581e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778751e-20 -6.33594197e-21 -4.18610459e-16) (-5.34479069e-20 5.76357365e-23 -1.81122478e-13) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
296.35          	((1.21292496e+00 -8.39931624e-09 3.88260635e-21) (7.61961661e-01 -3.49473069e-10 -3.23922682e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778751e-20 -6.33594197e-21 -4.18610459e-16) (-5.34479069e-20 5.76357784e-23 -2.90800023e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
296.4           	((1.21292498e+00 2.14913298e-08 3.88260466e-21) (7.61961661e-01 3.76631972e-10 -3.23922549e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778735e-20 -6.33594043e-21 1.01784900e-15) (-5.34479070e-20 5.76354699e-23 2.28745842e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
296.45          	((1.21292497e+00 -1.81137280e-08 3.88260685e-21) (7.61961661e-01 -2.29309394e-10 -3.23921430e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778753e-20 -6.33594268e-21 -8.74300632e-16) (-5.34479068e-20 5.76358139e-23 -1.66992808e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
296.5           	((1.21292496e+00 1.14489586e-08 3.88260519e-21) (7.61961661e-01 1.40901606e-10 -3.23923378e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778743e-20 -6.33594076e-21 6.14959472e-16) (-5.34479070e-20 5.76355855e-23 -1.31668981e-13) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
296.55          	((1.21292497e+00 -7.60086102e-09 3.88260634e-21) (7.61961661e-01 -4.86942604e-11 -3.23922275e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778750e-20 -6.33594215e-21 -4.25115672e-16) (-5.34479069e-20 5.76357471e-23 -8.65651301e-13) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
296.6           	((1.21292497e+00 -7.60086102e-09 3.88260634e-21) (7.61961661e-01 -2.96027931e-10 -3.23922752e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778750e-20 -6.33594215e-21 -4.25115672e-16) (-5.34479069e-20 5.76357916e-23 -3.35914629e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
296.65          	((1.21292496e+00 9.84094091e-09 3.88260511e-21) (7.61961661e-01 9.19222268e-11 -3.23923227e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778743e-20 -6.33594069e-21 6.45317133e-16) (-5.34479070e-20 5.76355807e-23 -1.63120906e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
296.7           	((1.21292499e+00 1.66821594e-09 3.88260573e-21) (7.61961661e-01 1.29160484e-10 -3.23921137e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778739e-20 -6.33594171e-21 4.45607093e-17) (-5.34479069e-20 5.76356123e-23 -3.79626885e-14) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
296.75          	((1.21292496e+00 2.78675676e-09 3.88260573e-21) (7.61961661e-01 4.70839409e-11 -3.23922863e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778746e-20 -6.33594131e-21 1.24249569e-16) (-5.34479070e-20 5.76356502e-23 -4.32154312e-14) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
296.8           	((1.21292496e+00 2.78675676e-09 3.88260573e-21) (7.61961661e-01 1.08909805e-10 -3.23922491e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778746e-20 -6.33594131e-21 1.24249569e-16) (-5.34479069e-20 5.76356344e-23 8.19577045e-13) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
296.85          	((1.21292498e+00 2.87231753e-09 3.88260585e-21) (7.61961661e-01 1.40363027e-10 -3.23921592e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778742e-20 -6.33594178e-21 -4.55364912e-18) (-5.34479069e-20 5.76356318e-23 2.09302020e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
296.9           	((1.21292495e+00 -1.44982418e-08 3.88260659e-21) (7.61961661e-01 -3.20988458e-10 -3.23923085e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778758e-20 -6.33594209e-21 -6.00105902e-16) (-5.34479069e-20 5.76358133e-23 -2.62766892e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
296.95          	((1.21292497e+00 1.62907560e-09 3.88260567e-21) (7.61961661e-01 -4.78492003e-11 -3.23921925e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778743e-20 -6.33594157e-21 1.28586378e-16) (-5.34479069e-20 5.76356465e-23 -2.54112703e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
297             	((1.21292497e+00 1.62907560e-09 3.88260567e-21) (7.61961661e-01 5.22344008e-11 -3.23922069e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778743e-20 -6.33594157e-21 1.28586378e-16) (-5.34479069e-20 5.76356339e-23 -2.12976858e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
297.05          	((1.21292495e+00 -1.43957204e-08 3.88260649e-21) (7.61961661e-01 -3.67794645e-10 -3.23922805e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778755e-20 -6.33594202e-21 -5.32560107e-16) (-5.34479068e-20 5.76358043e-23 -6.08187112e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
297.1           	((1.21292499e+00 2.18357201e-08 3.88260470e-21) (7.61961661e-01 3.54646652e-10 -3.23922270e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778733e-20 -6.33594055e-21 9.74697753e-16) (-5.34479070e-20 5.76354749e-23 1.21493093e-13) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
297.15          	((1.21292496e+00 -2.25148309e-08 3.88260725e-21) (7.61961661e-01 -3.70637979e-10 -3.23922310e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778760e-20 -6.33594283e-21 -1.20216337e-15) (-5.34479068e-20 5.76359175e-23 -3.87877230e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
297.2           	((1.21292497e+00 1.20140769e-08 3.88260533e-21) (7.61961661e-01 1.63643113e-10 -3.23922159e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778741e-20 -6.33594107e-21 4.37150316e-16) (-5.34479070e-20 5.76355908e-23 -8.70477301e-13) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
297.25          	((1.21292497e+00 1.20140769e-08 3.88260533e-21) (7.61961661e-01 5.32973086e-10 -3.23921911e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778741e-20 -6.33594107e-21 4.37150316e-16) (-5.34479070e-20 5.76355304e-23 3.00701131e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
297.3           	((1.21292496e+00 -2.43120846e-08 3.88260715e-21) (7.61961661e-01 -3.35354029e-10 -3.23921815e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778759e-20 -6.33594284e-21 -1.11228301e-15) (-5.34479068e-20 5.76358519e-23 -3.86599086e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
297.35          	((1.21292497e+00 1.78955822e-08 3.88260467e-21) (7.61961661e-01 2.46861205e-10 -3.23923000e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778738e-20 -6.33594039e-21 1.03085943e-15) (-5.34479071e-20 5.76354803e-23 -1.75227888e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
297.4           	((1.21292496e+00 -1.23094844e-08 3.88260638e-21) (7.61961661e-01 -1.66473550e-10 -3.23922230e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778751e-20 -6.33594215e-21 -4.73796349e-16) (-5.34479069e-20 5.76357433e-23 -4.55378096e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
297.45          	((1.21292496e+00 -1.23094844e-08 3.88260638e-21) (7.61961661e-01 -5.32696699e-10 -3.23922706e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778751e-20 -6.33594215e-21 -4.73796349e-16) (-5.34479069e-20 5.76358033e-23 -8.60162289e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
297.5           	((1.21292497e+00 1.81300412e-08 3.88260473e-21) (7.61961661e-01 1.62888852e-10 -3.23923144e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778738e-20 -6.33594039e-21 9.56157896e-16) (-5.34479070e-20 5.76355211e-23 -4.01019495e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
297.55          	((1.21292498e+00 -6.52864670e-09 3.88260638e-21) (7.61961661e-01 -4.50170977e-11 -3.23921342e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778746e-20 -6.33594229e-21 -4.90384643e-16) (-5.34479069e-20 5.76357344e-23 -3.34355113e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
297.6           	((1.21292497e+00 8.42808245e-09 3.88260553e-21) (7.61961661e-01 1.18349771e-10 -3.23922800e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778745e-20 -6.33594114e-21 3.15828093e-16) (-5.34479070e-20 5.76356254e-23 -1.35589456e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
297.65          	((1.21292497e+00 8.42808245e-09 3.88260553e-21) (7.61961661e-01 3.50650509e-10 -3.23922419e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778745e-20 -6.33594114e-21 3.15828093e-16) (-5.34479069e-20 5.76355916e-23 1.62885677e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
297.7           	((1.21292498e+00 -5.42221775e-09 3.88260637e-21) (7.61961661e-01 7.04921607e-11 -3.23921573e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778747e-20 -6.33594227e-21 -4.54280710e-16) (-5.34479069e-20 5.76357161e-23 7.25305233e-13) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
297.75          	((1.21292495e+00 -6.64238752e-09 3.88260611e-21) (7.61961661e-01 -1.56578289e-10 -3.23923341e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778754e-20 -6.33594160e-21 -1.78025997e-16) (-5.34479069e-20 5.76357345e-23 -2.79083007e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
297.8           	((1.21292497e+00 -3.18961884e-09 3.88260583e-21) (7.61961661e-01 -7.23067925e-11 -3.23921780e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778745e-20 -6.33594172e-21 -1.48535698e-17) (-5.34479069e-20 5.76356623e-23 -3.92295571e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
297.85          	((1.21292497e+00 -3.18961884e-09 3.88260583e-21) (7.61961661e-01 -1.26065661e-10 -3.23922037e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778745e-20 -6.33594172e-21 -1.48535698e-17) (-5.34479069e-20 5.76356689e-23 -5.16019866e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
297.9           	((1.21292495e+00 -7.35424510e-09 3.88260604e-21) (7.61961661e-01 -2.83045719e-10 -3.23922961e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778752e-20 -6.33594157e-21 -1.72713406e-16) (-5.34479069e-20 5.76357427e-23 -7.24476035e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
297.95          	((1.21292499e+00 1.77385897e-08 3.88260499e-21) (7.61961661e-01 3.10289721e-10 -3.23921898e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778734e-20 -6.33594092e-21 7.11778726e-16) (-5.34479070e-20 5.76355207e-23 -1.20647589e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
298             	((1.21292495e+00 -2.07288990e-08 3.88260722e-21) (7.61961661e-01 -3.56576543e-10 -3.23922824e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778761e-20 -6.33594271e-21 -1.13960490e-15) (-5.34479068e-20 5.76359282e-23 -4.65630659e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
298.05          	((1.21292498e+00 1.05939349e-08 3.88260546e-21) (7.61961661e-01 1.79519941e-10 -3.23922058e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778741e-20 -6.33594122e-21 3.50630983e-16) (-5.34479070e-20 5.76356049e-23 -1.25078767e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
298.1           	((1.21292498e+00 1.05939349e-08 3.88260546e-21) (7.61961662e-01 4.95981735e-10 -3.23921964e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778741e-20 -6.33594122e-21 3.50630983e-16) (-5.34479070e-20 5.76355510e-23 2.17162052e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
298.15          	((1.21292495e+00 -2.42635329e-08 3.88260705e-21) (7.61961661e-01 -3.54231009e-10 -3.23922086e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16778760e-20 -6.33594266e-21 -1.02392053e-15) (-5.34479068e-20 5.76358413e-23 -5.21003032e-12) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
