9.1354774 	1.5517046 	-7.720388e-10 	-8.9537521e-50
9.185398 	1.5517051 	-8.1356656e-10 	-1.0527785e-41
9.2353187 	1.5517056 	-8.6847517e-10 	-2.8236054e-41
9.2852393 	1.5517061 	-9.2329827e-10 	-9.2374523e-42
9.3351599 	1.5517066 	-9.8678337e-10 	8.8869353e-50
9.3850806 	1.5517071 	-1.050207e-09 	0
9.4350012 	1.5517075 	-1.0939299e-09 	0
9.4849219 	1.551708 	-1.1375967e-09 	-1.9970301e-42
9.5348425 	1.5517084 	-1.1765471e-09 	-5.1528022e-42
9.5847631 	1.5517088 	-1.2154638e-09 	-1.6099315e-42
9.6346838 	1.5517092 	-1.2266644e-09 	0
9.6846044 	1.5517096 	-1.2378321e-09 	0
9.7345251 	1.55171 	-1.2916904e-09 	0
9.7844457 	1.5517103 	-1.3455355e-09 	0
9.8343664 	1.5517107 	-1.467185e-09 	0
9.884287 	1.551711 	-1.588821e-09 	0
9.9342076 	1.5517113 	-1.6498942e-09 	0
9.9841283 	1.5517115 	-1.7109665e-09 	0
