# Forces       
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time         forces(pressure viscous porous) moment(pressure viscous porous)
1.90000000e+00	((1.01228077e+00 -1.38221217e-07 1.01535089e-20) (3.02339857e-01 3.86404446e-09 -1.00645655e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.50002092e-19 -5.21557982e-21 4.48545281e-15) (-2.58980788e-20 1.05272126e-22 -6.30655334e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1.95000000e+00	((1.02374599e+00 -1.51618850e-07 1.01022167e-20) (2.99927516e-01 3.71757588e-09 -1.02654669e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.53528919e-19 -5.28117601e-21 4.84605845e-15) (-2.60536615e-20 1.07205274e-22 -6.17379767e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
2.00000000e+00	((1.03439799e+00 -1.27881808e-07 1.00476067e-20) (2.97656606e-01 3.76943872e-09 -1.04473892e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.56960496e-19 -5.34067906e-21 4.77872950e-15) (-2.61819019e-20 1.08950616e-22 -5.96848565e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
2.05000000e+00	((1.04470060e+00 -1.54800554e-07 9.99362273e-21) (2.95517092e-01 3.70486702e-09 -1.06225903e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.60268686e-19 -5.39756654e-21 5.30272441e-15) (-2.63111187e-20 1.10630091e-22 -5.85958395e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
2.10000000e+00	((1.05493770e+00 -1.52978389e-07 9.94301512e-21) (2.93502597e-01 3.66248402e-09 -1.07931965e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.63473393e-19 -5.45565542e-21 5.63817656e-15) (-2.64407024e-20 1.12265096e-22 -5.76314944e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
2.15000000e+00	((1.06456075e+00 -1.58834908e-07 9.88986903e-21) (2.91603563e-01 3.62529916e-09 -1.09549901e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.66543053e-19 -5.50944189e-21 6.07554371e-15) (-2.65755377e-20 1.13813954e-22 -5.71933370e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
2.20000000e+00	((1.07289299e+00 -1.87111331e-07 9.83033640e-21) (2.89804799e-01 3.43378278e-09 -1.11112951e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.69384885e-19 -5.55616961e-21 6.67250543e-15) (-2.67031985e-20 1.15309883e-22 -5.79562540e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
2.25000000e+00	((1.08148992e+00 -1.49213812e-07 9.77628182e-21) (2.88105593e-01 3.52406163e-09 -1.12610081e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.72132743e-19 -5.60422104e-21 6.65721818e-15) (-2.68419443e-20 1.16741981e-22 -5.78660562e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
2.30000000e+00	((1.08984880e+00 -1.79697167e-07 9.72381265e-21) (2.86496924e-01 3.49208444e-09 -1.14106670e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.74838635e-19 -5.65200734e-21 7.21178759e-15) (-2.69661845e-20 1.18175020e-22 -5.85316793e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
2.35000000e+00	((1.09771856e+00 -1.77165087e-07 9.67356391e-21) (2.84973682e-01 3.49220702e-09 -1.15577394e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.77312841e-19 -5.69916514e-21 7.56274383e-15) (-2.70895812e-20 1.19583843e-22 -5.91467358e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
